1/1 feasible solution given by solution candidate storage, new primal bound 9.790000e+01

presolving:
presolving (0 rounds: 0 fast, 0 medium, 0 exhaustive):
 0 deleted vars, 0 deleted constraints, 0 added constraints, 0 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques, 0 implied integral variables (0 bin, 0 int, 0 cont)
presolved problem has 1251 variables (1200 bin, 0 int, 51 cont) and 3925 constraints
   3925 constraints of type <linear>
Presolving Time: 0.00
transformed 1/1 original solutions to the transformed problem space

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 22.1s| 11400 |  5055 |328724 |  28.7 |    25M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 22.3s| 11500 |  5091 |331653 |  28.7 |    25M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 22.4s| 11600 |  5149 |332911 |  28.6 |    25M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 22.6s| 11700 |  5209 |336303 |  28.6 |    25M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 22.8s| 11800 |  5243 |337865 |  28.5 |    25M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
 23.0s| 11900 |  5283 |341468 |  28.6 |    25M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 23.2s| 12000 |  5319 |343434 |  28.5 |    25M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 23.4s| 12100 |  5359 |346718 |  28.6 |    25M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 23.6s| 12200 |  5387 |349525 |  28.5 |    25M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 23.7s| 12300 |  5443 |351068 |  28.4 |    25M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 23.9s| 12400 |  5495 |352859 |  28.4 |    25M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 24.0s| 12500 |  5535 |354789 |  28.3 |    25M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 24.2s| 12600 |  5577 |358823 |  28.4 |    25M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 24.4s| 12700 |  5611 |362376 |  28.4 |    26M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
 24.6s| 12800 |  5651 |365295 |  28.4 |    26M | 180 |1251 |3925 |3925 |   0 |  0 |   0 |  37 | 4.100000e+01 | 9.790000e+01 | 138.78%| unknown
