1/1 feasible solution given by solution candidate storage, new primal bound 9.340000e+01

presolving:
presolving (0 rounds: 0 fast, 0 medium, 0 exhaustive):
 0 deleted vars, 0 deleted constraints, 0 added constraints, 0 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques, 0 implied integral variables (0 bin, 0 int, 0 cont)
presolved problem has 1251 variables (1200 bin, 0 int, 51 cont) and 4525 constraints
   4525 constraints of type <linear>
Presolving Time: 0.00
transformed 1/1 original solutions to the transformed problem space

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  393s|  9400 |  5061 | 11121k|1183.1 |    29M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  396s|  9500 |  5081 | 11206k|1179.6 |    29M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  399s|  9600 |  5097 | 11288k|1175.9 |    29M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  401s|  9700 |  5121 | 11361k|1171.3 |    29M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  404s|  9800 |  5143 | 11434k|1166.7 |    29M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  407s|  9900 |  5197 | 11530k|1164.6 |    30M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  410s| 10000 |  5249 | 11603k|1160.3 |    30M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  412s| 10100 |  5271 | 11682k|1156.6 |    30M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  415s| 10200 |  5287 | 11768k|1153.8 |    30M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  420s| 10300 |  5319 | 11899k|1155.3 |    30M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  425s| 10400 |  5361 | 12043k|1158.0 |    30M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  428s| 10500 |  5397 | 12145k|1156.7 |    30M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  431s| 10600 |  5427 | 12230k|1153.8 |    30M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  433s| 10700 |  5471 | 12273k|1147.1 |    30M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  433s| 10800 |  5531 | 12275k|1136.6 |    30M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  436s| 10900 |  5587 | 12373k|1135.2 |    30M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  440s| 11000 |  5665 | 12496k|1136.0 |    30M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  444s| 11100 |  5737 | 12613k|1136.4 |    30M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  449s| 11200 |  5773 | 12749k|1138.3 |    30M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  452s| 11300 |  5821 | 12852k|1137.3 |    30M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  458s| 11400 |  5869 | 13008k|1141.1 |    30M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  461s| 11500 |  5937 | 13106k|1139.7 |    30M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  470s| 11600 |  5985 | 13340k|1150.0 |    31M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  474s| 11700 |  6059 | 13466k|1150.9 |    31M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  478s| 11800 |  6131 | 13583k|1151.1 |    31M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  482s| 11900 |  6175 | 13691k|1150.5 |    31M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  486s| 12000 |  6231 | 13825k|1152.1 |    31M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  489s| 12100 |  6291 | 13925k|1150.8 |    31M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  493s| 12200 |  6325 | 14028k|1149.9 |    31M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  496s| 12300 |  6393 | 14126k|1148.5 |    31M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  501s| 12400 |  6469 | 14261k|1150.1 |    31M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  505s| 12500 |  6515 | 14384k|1150.7 |    31M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  509s| 12600 |  6565 | 14504k|1151.1 |    31M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
  516s| 12700 |  6605 | 14696k|1157.2 |    31M | 195 |1251 |4525 |4525 |   0 |  0 |   0 |  36 | 3.600000e+01 | 9.340000e+01 | 159.44%| unknown
